label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
1	969 m^3	1.3617	Sam	Stockton	0.9617	802		0.4636	1249	1664	Chris	1.0024	-61	881
6	1161 m^3	1.1556	Tony	Moreno Valley	1.215	728	Biotechnology	0.8262	211	1270	Andrew	1.0652	65	1178
5	1106 m^3	0.6932	Michael	San Jose	1.1376	833	APPLIED MATHEMATICS	1.1362	846	1396	Eriq	0.7935	668	0
3	826 m^3	0.78	fABRICE	Fremont	1.0669	169	Technology and Information Management	0.1754	811	1145	Vani	0.9526	1172	1072
0	1028 m^3		Lise	Modesto	1.0216	701	Computer Game Design	1.0517	1072	558	Tony	-0.0869	1270	1082
7	1005 m^3	0.7693	Chris	Stockton	0.9044	1056	Robotics Engineering	0.8865	1037	1050	Sam	1.1716	541	959
3	982 m^3	0.8382	Eriq	Fremont	0.6945	444	Technology and Information Management	0.077	1085	1040	Vani	1.1648	1303	894
3	918 m^3	0.8009	Fabrice	Chula Vista, Fremont	0.7919	551	Technology and Information Management	0.0938	706	940	Vani	1.1726	824	541
9	467 m^3	0.2561	Vani	Anaheim	1.0573	1164	Data Science	1.2679	463	912	Michael	0.4288	1353	900
0	1108 m^3	1.2477	Lise	San Diego	0.9898	637	Computer Game Design	0.9015	837	723	Inan	-0.1095	744	984
0	879 m^3	0.8193	Lise	Modesto	1.0861	816	Statistics	1.0213	1208	449	Tony	0.0547	656	951
9	410 m^3	0.2152	Vani	Anaheim	1.0835	1090	Data Science	1.2603	420	799	Reilly	0.8368	1567	1185
8	497 m^3	0.3493	Michael	San Bernardino, Fresno, Oakland	0.8516	823	Computational Media	0.92	1034	338	Michael	0.9377	1453	1099
9	138 m^3	0.9076	Vani	Anaheim	1.0026	932	Data Science	1.0484	499	1050	Reilly	1.2946	1038	1234
1	942 m^3	0.9533	Sam	Stockton	0.9819	1251	Bioinformatics	0.6007	1149	911	Chris	0.9674	95	1109
5	1239 m^3	0.8334	Michael	Los Angeles	1.179	290	Applied Mathematics	1.1262	767	1044	Eriq	0.4066	926	230
1	1034 m^3	1.0455	Sam	Stockton	0.862	483	Bioinformatics	0.4522	1083	779	Chris	1.1628	-129	1401
9	535 m^3	0.3354	Vani	Long Beach	1.0543	863	Bioengineering	0.9324	1061	958	Reilly	0.8928	1128	1361
6	979 m^3	0.9301	Andrew	Los Angeles	0.8817	844	Biotechnology	0.3958	158	1075	Andrew	1.0723	347	783
7	951 m^3	0.8427	Sam	San Jose	0.9663	1174	Robotics Engineering	0.7626	1044	958	Sam	1.0232	475	960
0	1058 m^3	0.6581	Lise	San Diego	0.9405	363	Computer Game Design	0.9277	1120	719	Inan	-0.0285	1077	1159
1	1027 m^3	0.8217	Tony	Stockton	0.9585	596	Robotics Engineering	0.3877	945	1401	Chris	0.9258	46	868
7	1054 m^3	0.6922	CHRIS	San Jose	0.9866	816	Robotics Engineering	0.6844	1058	1342	Sam	0.9093	379	1152
1	1068 m^3	0.8002	Sam	Stockton	0.9638	922	Bioinformatics	0.4165	1058	994	Chris	0.6848	292	722
5	900 m^3	0.7026	Michael	Los Angeles	1.0815	375	Applied Mathematics	0.9406	786	1001	Eriq	0.4853	1406	217
5	1037 m^3	0.9661	Michael	Los Angeles	0.7866	776	Natural Language Processing	0.8089	931	1067	Eriq	0.3615	935	258
9	445 m^3	0.5332	Vani	Sacramento	0.8861	1172	Data Science	0.8796	866	983	Reilly	0.7493	832	1104
6	923 m^3	0.8157	Tony	San Francisco	n/a	1283	Data Science	0.8927	380	791	Andrew	1.0233	270	1003
1	838 m^3	1.1017	Sam	Stockton	0.9628	784	Computer Engineering	0.5908	909	864	Chris	1.16	-71	1097
5	1096 m^3	0.572	Michael	Irvine	0.9658	832	Applied Mathematics	0.5183	830	1105	Eriq	0.4254	1199	90
9	229 m^3	0.5558	Vani	Anaheim	0.8848	1224	Bioengineering	0.919	528	629	Reilly	1.1514	862	N/A
2	941 m^3	1.4202	Eriq	Bakersfield	-0.0214	1032	Games and Playable Media	0.9792	1007	862	Lise	1.0031	886	792
5	1076 m^3	0.6056	Michael	Los Angeles	1.2202	806	Applied Mathematics	0.7216	1075	750	Eriq	0.4092	938	237
6	1071 m^3	1.2727	Tony	Santa Clarita	0.8615	1240	Biotechnology	0.7877	419	925	aNDREW	1.0746	-105	846
8	873 m^3	-0.0195	Reilly	Fresno	0.6509	644	Computer Engineering	1.1463	860	172	Michael	0.7299	986	940
4	1259 m^3	0.8686	INAN	Sacramento	0.3271	1059	Computer Science	0.6897	654	718	Fabrice	0.7481	448	683
0	1085 m^3	0.6519	Lise	Riverside	0.9735	791	Human Computer Interaction	1.1472	995	1042	iNAN	0.0543	897	1251
4	1039 m^3	1.203	Andrew	Riverside	0.287	1105	Computer Science	0.6623	832	789	Fabrice	0.6911	728	632
1	716 m^3	0.8211	Tony	Stockton	0.811	909	Bioinformatics	0.5614	761	1186	Chris	0.8803	0	1112
0	1068 m^3	0.7633	Lise	Modesto	1.1406	901	Statistics	1.255	1067	763	Inan	0.0684	1076	1161
8	773 m^3	0.1871	Reilly	Oakland, Fresno	0.5651	1098	Computer Engineering	0.9282	1110	260	Michael	1.0546	881	842
8	920 m^3	0.6132	Reilly	Oakland, San Bernardino, Santa Clarita	0.5057	955	Computational Media	1.0966	1208	241	Michael	1.0873	1048	882
5	1173 m^3	0.8365	Michael	San Francisco	1.0345	570	Applied Mathematics	0.8801	780	1088	Eriq	0.8366	965	186
7	773 m^3	1.1426	Chris	San Jose	1.0765	602	Robotics Engineering	0.8159	848	496	Sam	0.8966	611	1191
5	848 m^3	0.8751	Michael	Los Angeles	1.0064	360	Natural Language Processing	0.6421	955	1086	Eriq	0.3853	1019	272
7	839 m^3	0.7651	Chris	San Jose	0.8584	665	Robotics Engineering	0.4959	751	1135	Sam	0.9313	428	1184
9	391 m^3	0.2571	Vani	Long Beach	1.1061	783	bioengineering	0.9228	1004	987	Reilly	0.9895	993	718
0	1098 m^3	0.8272	Lise	Modesto	0.8918	1025	Computer Game Design	1.0073	1346	818	Inan	0.3329	1080	1346
3	984 m^3	0.7764	Tony	Fremont, Chula Vista	0.6745	562	Technology and Information Management	0.1762	764	837	Vani	1.034	1043	1174
0	1290 m^3	0.9879	Lise	Modesto	0.9365	749	Statistics	1.2718	921	563	Tony	0.0282	821	1037
8	813 m^3	0.7248	Reilly	Santa Clarita, Oakland	0.646	993	Computer Engineering	0.8468	1137	-130	Michael	1.0568	1142	1081
6	902 m^3	1.0711	Tony	San Francisco	1.196	954	Electrical Engineering	0.4939	-175	1002	Andrew	0.9546	381	947
0	864 m^3	0.9216	Lise	Irvine	1.1539	1040	Computer Game Design	1.1785	1410	613	Inan	-0.2014	999	898
7	1018 m^3	0.7519	Chris	San Jose	0.7538	723	Robotics Engineering	0.8079	1172	902	Sam	0.967	157	842
9	610 m^3	0.7258	Vani	Long Beach	1.0686	1036	Data Science	1.0847	820	1113	REILLY	1.0573	921	927
6	1089 m^3	0.9919	Tony	Moreno Valley	1.172	1386	Biotechnology	0.814	310	1034	Andrew	0.9559	70	921
0	806 m^3	0.7537	Lise	Modesto	1.0866	944	Computer Game Design	0.8899	1168	827	TONY	0.4617	1041	956
0	807 m^3	1.061	Lise	San Diego	0.8844	758	Computer Game Design	1.1139	1134	759	Inan	-0.2389	715	925
8	814 m^3	0.2623	Reilly	Fresno	0.5197	857	Computer Engineering	0.9582	1006	325	Michael	0.9915	817	1048
8	822 m^3	-0.0139	Reilly	Santa Clarita	0.6618	1169	Applied Mathematics	1.138	835	270	Michael	0.9809	1222	768
3	971 m^3	0.6338	Fabrice	Chula Vista	0.7564	373	Robotics Engineering	0.5475	874	1047	VANI	1.2351	1163	1168
9	330 m^3	0.2322	Vani	Anaheim	0.7464	759	Bioengineering	0.9319	427	860	Reilly	1.1542	853	1072
2	1090 m^3	0.6946	Eriq	Bakersfield	-0.1339	916	Human Computer Interaction	0.7869	906	958	lise	0.9268	625	999
9	435 m^3	0.5755	Vani	Anaheim	0.9124	930	Data Science	0.7615	584	866	Reilly	0.979	1119	1263
9	487 m^3	0.669	Vani	Long Beach	1.0223	1096	Bioengineering	0.6993	332	1210	Reilly	0.8439	633	1169
3	1046 m^3	0.9117	Fabrice	Chula Vista	0.815	453	Technology and Information Management	-0.0589	538	1108	Vani	0.9796	824	1090
5	1058 m^3	0.7993	Michael	Los Angeles	1.0908	629	Applied Mathematics	1.115	1066	626	Eriq	0.7634	1276	192
4	968 m^3	0.9692	Inan	Riverside	0.6755	1018	Computer Science	n/a	628	1013	Fabrice	0.9761	698	774
6	978 m^3	0.6951	Tony	Moreno Valley	1.2932	1114	Biotechnology	0.764	139	979	Andrew	0.9192	74	1271
9	374 m^3	0.4064	vANI	Santa Clarita, San Bernardino, Fresno	1.062	1049	Bioengineering	1.1211	657	1126	Reilly	1.0807	743	1083
0	1096 m^3	1.0555	Lise	San Diego	1.0171	1010	Human Computer Interaction	0.9851	1098	564	Tony	0.2428	1319	1176
9	459 m^3	0.7024	Vani	Anaheim	1.1081	1007	Data Science	0.8443	550	495	Reilly	1.184	919	954
5	1088 m^3	0.779	Michael	n/a	0.8205	757	Natural Language Processing	0.9199	1149	1218	Eriq	0.351	1024	172
1	885 m^3	0.8484	Sam	Stockton	1.1527	891	Bioinformatics	0.4897	1157	1073	Chris	1.0252	0	866
2	955 m^3	1.045	Eriq	Los Angeles	0.3268	907	Human Computer Interaction	0.912	967	1157	Lise	0.8558	1103	644
7	915 m^3	0.7332	Chris	San Jose	1.0341	1291	Robotics Engineering	0.6548	1041	n/a	Sam	0.8275	764	1055
5	987 m^3	0.6027	Michael	Los Angeles	0.909	849	Applied Mathematics	0.8926	788	849	Vani	0.497	1080	423
3	1018 m^3	0.383	Fabrice	Santa Ana	0.7734	443	Technology and Information Management	0.225	877	864	Michael	1.1731	1153	858
0	1030 m^3	1.0145	Lise	sAN dIEGO	0.9045	542	Computer Game Design	0.7469	1465	738	Inan	0.3	1339	860
7	900 m^3	0.7558	Vani	San Jose	0.794	893	Robotics Engineering	0.8741	868	None	Sam	0.6583	722	1290
1	1039 m^3	0.975	Sam	Stockton	0.9407	1262	Games and Playable Media	0.3898	1254	1099	Chris	0.9346	197	1115
7	951 m^3	0.5707	Chris	San Jose	0.886	1324	Robotics Engineering	0.8099	805	793	Sam	1.0545	237	815
6	930 m^3	0.9108	Tony	San Francisco	0.8082	877	Biotechnology	0.7891	170	930	Andrew	0.7523	50	1081
6	828 m^3	0.64	None	Moreno Valley	1.2212	912	Electrical Engineering	0.8516	126	1055	Andrew	0.7265	-328	740
7	897 m^3	0.5835	n/a	San Jose	1.0535	1253	Robotics Engineering	1.0735	914	981	Sam	0.847	506	1098
4	978 m^3	1.2533	Inan	Riverside	0.3581	1078	Computer Science	0.7351	940	756	Fabrice	0.8515	925	787
5	1033 m^3	0.4416	Michael	Los Angeles	1.0284	623	Applied Mathematics	1.1796	671	1244	Eriq	0.2915	1166	268
9	440 m^3	0.7608	Vani	Long Beach	0.7704	1138	Computer Science	0.6447	603	517	Reilly	0.8576	1009	1146
6	1265 m^3	1.2398	Tony	San Francisco	1.1033	964	Electrical Engineering	0.539	160	714	Andrew	1.1723	119	845
3	769 m^3	1.1352	Fabrice	Chula Vista, Santa Ana	0.9463	-109	Technology and Information Management	0.5421	647	1019	Vani	0.9668	876	1169
3	1068 m^3	0.8155	Fabrice	Chula Vista, Fremont	1.0905	448	Technology and Information Management	0.0987	676	985	Vani	0.8449	964	949
6	1040 m^3	1.1778	Tony	San Francisco	1.0611	1066	Electrical Engineering	0.7829	183	761	andrew	0.9314	160	964
6	1022 m^3	0.8819	Tony	San Francisco	0.857	836	Biotechnology	0.9547	171	711	Andrew	1.259	-373	1004
5	882 m^3	0.7854	Michael	Los Angeles	1.0468	434	Natural Language Processing	1.1288	1012	1118	Eriq	0.6609	941	558
5	1119 m^3	0.7804	mICHAEL	Los Angeles	1.2422	802	Applied Mathematics	1.1215	813	770	Eriq	0.7731	1053	340
7	1109 m^3	0.7633	Chris	San Jose	0.8531	1099	Robotics Engineering	0.6041	1017	1072	Sam	0.9049	442	1085
4	1294 m^3	1.0852	Inan	Sacramento	0.4564	1057	COMPUTER SCIENCE	0.4941	632	1063	Fabrice	1.0383	968	683
5	964 m^3	0.5957	Michael	Los Angeles	0.8444	609	Natural Language Processing	1.0902	938	903	Eriq	0.6158	797	254
3	1146 m^3	0.516	Fabrice	Santa Ana, Fremont	0.8104	660	Technology and Information Management	-0.1808	819	894	Vani	1.0494	None	1021
6	1138 m^3	1.0376	Tony	Moreno Valley	1.1273	1468	Statistics	0.882	224	1461	Andrew	1.0308	509	983
8	855 m^3	0.377	Reilly	Santa Clarita, Fresno, Oakland	0.544	633	Computational Media	0.6853	1028	351	Michael	1.1151	1180	779
9	234 m^3	0.3676	Vani	Long Beach	0.9957	1306	Bioengineering	0.8325	697	1262	Reilly	0.903	1471	864
7	884 m^3	1.0072	Chris	San Jose	0.9355	1125	Robotics Engineering	0.8367	954	1120	Sam	0.8136	406	1041
6	948 m^3	0.7329	Tony	San Francisco	0.9754	1199	Biotechnology	0.7988	292	952	Andrew	1.1176	44	973
5	1013 m^3	0.5459	Michael	Irvine	1.1034	603	Natural Language Processing	1.0511	431	1309	Eriq	0.7386	1090	194
2	1213 m^3	0.8789	Eriq	Bakersfield	0.0918	1153	Human Computer Interaction	0.8227	924	926	Lise	1.1441	814	681
5	1226 m^3	0.8757	Michael	Los Angeles	0.7323	545	Applied Mathematics	0.5316	858	1185	Eriq	0.571	1272	548
3	1083 m^3	0.5742	Fabrice	Chula Vista	0.7665	633	Technology and Information Management	0.2348	688	1067	Vani	0.8798	918	887
2	1044 m^3	1.1048	Eriq	Bakersfield	-0.1085	903	Statistics	0.8749	1044	987	Lise	0.9495	948	1167
0	966 m^3	0.793	Lise	Modesto	0.9483	879	Computer Game Design	1.0999	1034	804	Inan	0.0962	853	1154
8	944 m^3	0.2779	Reilly	Santa Clarita	0.6177	1114	Computer Engineering	0.5852	1158	139	Michael	0.8648	948	1345
4	862 m^3	0.928	Andrew	Oakland, San Bernardino	0.4042	1123	Computer Science	0.8364	691	1104	Fabrice	1.1266	736	944
3	1114 m^3	0.4992	Sam	Santa Ana, Fremont	1.0286	277	Technology and Information Management	0.349	849	939	Vani	1.1026	1119	861
2	980 m^3	1.1652	Eriq	Bakersfield	0.24	1217	Human Computer Interaction	1.1688	1177	924	LISE	0.8907	1260	966
1	1030 m^3	0.7065	Sam	Stockton	1.1025	951	Games and Playable Media	0.8415	975	1163	Chris	0.6458	-472	780
7	772 m^3	0.474	Chris	San Diego	0.9679	1007	Robotics Engineering	0.9203	1173	1163	Sam	1.1787	764	1086
9	315 m^3	0.2549	Vani	Long Beach	0.9572	805	Data Science	1.0519	610	1036	N/A	0.9905	759	1053
5	1073 m^3	0.3887	Michael	Irvine	1.0685	1290	Applied Mathematics	0.6365	733	1155	Eriq	0.4096	1083	-165
5	1101 m^3	0.5003	Michael	Los Angeles	1.0095	614	Natural Language Processing	1.114	1019	1229	Eriq	0.7783	1363	249
6	995 m^3	1.055	Tony	Moreno Valley	1.0241	658	Electrical Engineering	0.8112	338	1186	Andrew	0.8503	-47	1016
1	1162 m^3	1.0074	Sam	Stockton	1.2403	866	Games and Playable Media	0.7926	1053	1238	Chris	0.8055	-58	1071
2	886 m^3	1.026	Eriq	Bakersfield	0.2076	1155	Human Computer Interaction	0.7869	1026	1231	Lise	0.9124	1070	1133
0	932 m^3	0.8828	Lise	Bakersfield	0.9666	717	Statistics	1.0359	1161	432	Michael	-0.2307	1286	1050
2	1007 m^3	0.8839	eRIQ	Bakersfield	0.3624	1019	Human Computer Interaction	1.1534	1085	1473	Fabrice	0.9087	757	850
5	1221 m^3	0.9773	Michael	Irvine	0.9555	611	Applied Mathematics	0.9984	829	1325	Eriq	0.7056	1439	308
5	1132 m^3	0.6488	Sam	Irvine	0.971	344	Robotics Engineering	1.2416	720	936	Eriq	0.8979	911	475
9	168 m^3	0.447	Vani	Long Beach	1.2902	1093	Bioengineering	1.0528	659	927	Reilly	0.9116	1168	1021
4	1004 m^3	0.9326	Andrew	Sacramento	0.541	941	Computer Science	0.6383	947	808	Fabrice	0.7205	1035	917
